# Force and moment coefficients
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# sideDir     : (0.000000e+00 1.000000e+00 0.000000e+00)
# liftDir     : (0.000000e+00 0.000000e+00 1.000000e+00)
# rollAxis    : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 1.000000e+00 0.000000e+00)
# yawAxis     : (0.000000e+00 0.000000e+00 1.000000e+00)
# magUInf     : 1.667000e+01
# lRef        : 1.090700e+01
# Aref        : 7.851000e+00
# CofR        : (1.090700e+01 0.000000e+00 5.000000e-01)
#
# Time        	Cd            	Cd(f)         	Cd(r)         	Cl            	Cl(f)         	Cl(r)         	CmPitch       	CmRoll        	CmYaw         	Cs            	Cs(f)         	Cs(r)         
130           	5.247362e-01	2.658714e-01	2.588648e-01	-2.486891e-01	-1.967363e-01	-5.195274e-02	-7.239180e-02	3.503331e-03	2.565810e-02	-3.651219e-02	7.402007e-03	-4.391420e-02
131           	5.267094e-01	2.673559e-01	2.593536e-01	-2.549857e-01	-2.049531e-01	-5.003259e-02	-7.746024e-02	4.001146e-03	2.759183e-02	-3.722127e-02	8.981201e-03	-4.620247e-02
132           	5.285318e-01	2.687146e-01	2.598172e-01	-2.630258e-01	-2.157626e-01	-4.726315e-02	-8.424973e-02	4.448671e-03	2.872153e-02	-3.697482e-02	1.023412e-02	-4.720894e-02
133           	5.300556e-01	2.698263e-01	2.602293e-01	-2.721959e-01	-2.285355e-01	-4.366039e-02	-9.243754e-02	4.798484e-03	2.883307e-02	-3.592282e-02	1.087166e-02	-4.679448e-02
134           	5.310834e-01	2.706062e-01	2.604772e-01	-2.817531e-01	-2.423952e-01	-3.935793e-02	-1.015186e-01	5.064496e-03	2.832517e-02	-3.481418e-02	1.091808e-02	-4.573226e-02
135           	5.315348e-01	2.709938e-01	2.605410e-01	-2.905316e-01	-2.556294e-01	-3.490218e-02	-1.103636e-01	5.226410e-03	2.732501e-02	-3.396865e-02	1.034068e-02	-4.430933e-02
136           	5.313487e-01	2.709334e-01	2.604153e-01	-2.983688e-01	-2.676059e-01	-3.076293e-02	-1.184215e-01	5.259039e-03	2.580298e-02	-3.329683e-02	9.154563e-03	-4.245139e-02
137           	5.305723e-01	2.704492e-01	2.601231e-01	-3.055196e-01	-2.781891e-01	-2.733043e-02	-1.254294e-01	5.163068e-03	2.382361e-02	-3.271798e-02	7.464623e-03	-4.018260e-02
138           	5.294311e-01	2.696565e-01	2.597746e-01	-3.123252e-01	-2.874912e-01	-2.483406e-02	-1.313285e-01	4.940920e-03	2.149271e-02	-3.217298e-02	5.406218e-03	-3.757919e-02
139           	5.282240e-01	2.686981e-01	2.595260e-01	-3.194414e-01	-2.960078e-01	-2.343360e-02	-1.362871e-01	4.586052e-03	1.893627e-02	-3.154143e-02	3.165549e-03	-3.470698e-02
140           	5.271598e-01	2.677421e-01	2.594177e-01	-3.262379e-01	-3.029346e-01	-2.330330e-02	-1.398157e-01	4.162174e-03	1.649016e-02	-3.095277e-02	1.013779e-03	-3.196655e-02
141           	5.262549e-01	2.668856e-01	2.593692e-01	-3.329217e-01	-3.083232e-01	-2.459849e-02	-1.418623e-01	3.758191e-03	1.442664e-02	-3.052203e-02	-8.343791e-04	-2.968765e-02
142           	5.252530e-01	2.660556e-01	2.591974e-01	-3.391592e-01	-3.120541e-01	-2.710513e-02	-1.424745e-01	3.429086e-03	1.291872e-02	-3.029516e-02	-2.228856e-03	-2.806631e-02
143           	5.242287e-01	2.653193e-01	2.589094e-01	-3.438375e-01	-3.136307e-01	-3.020678e-02	-1.417120e-01	3.204925e-03	1.176483e-02	-3.001128e-02	-3.240813e-03	-2.677047e-02
144           	5.232105e-01	2.647285e-01	2.584820e-01	-3.459004e-01	-3.121083e-01	-3.379210e-02	-1.391581e-01	3.123249e-03	1.099036e-02	-2.973430e-02	-3.876795e-03	-2.585751e-02
145           	5.219424e-01	2.641780e-01	2.577645e-01	-3.453091e-01	-3.075989e-01	-3.771021e-02	-1.349444e-01	3.206753e-03	1.065746e-02	-2.956476e-02	-4.124917e-03	-2.543984e-02
146           	5.205580e-01	2.637333e-01	2.568247e-01	-3.409621e-01	-2.995086e-01	-4.145352e-02	-1.290275e-01	3.454318e-03	1.079186e-02	-2.958021e-02	-3.998248e-03	-2.558196e-02
147           	5.193650e-01	2.634755e-01	2.558895e-01	-3.331574e-01	-2.879537e-01	-4.520365e-02	-1.213750e-01	3.793008e-03	1.124244e-02	-2.943372e-02	-3.474418e-03	-2.595930e-02
148           	5.187300e-01	2.634733e-01	2.552566e-01	-3.227253e-01	-2.738876e-01	-4.883768e-02	-1.125250e-01	4.108361e-03	1.162932e-02	-2.860124e-02	-2.671295e-03	-2.592995e-02
149           	5.190703e-01	2.638854e-01	2.551849e-01	-3.113104e-01	-2.592271e-01	-5.208331e-02	-1.035719e-01	4.350272e-03	1.178281e-02	-2.679946e-02	-1.616913e-03	-2.518254e-02
150           	5.205545e-01	2.648197e-01	2.557347e-01	-2.996825e-01	-2.449377e-01	-5.474482e-02	-9.509645e-02	4.542494e-03	1.211311e-02	-2.446542e-02	-1.196034e-04	-2.434582e-02
151           	5.231321e-01	2.662474e-01	2.568847e-01	-2.883507e-01	-2.314835e-01	-5.686720e-02	-8.730813e-02	4.681356e-03	1.292839e-02	-2.202108e-02	1.917853e-03	-2.393893e-02
152           	5.265563e-01	2.680259e-01	2.585304e-01	-2.775697e-01	-2.192464e-01	-5.832330e-02	-8.046155e-02	4.747754e-03	1.408440e-02	-1.962351e-02	4.272648e-03	-2.389615e-02
153           	5.302270e-01	2.698659e-01	2.603611e-01	-2.681243e-01	-2.092225e-01	-5.890183e-02	-7.516033e-02	4.752412e-03	1.556663e-02	-1.758627e-02	6.773491e-03	-2.435977e-02
154           	5.336405e-01	2.715882e-01	2.620523e-01	-2.611488e-01	-2.026996e-01	-5.844918e-02	-7.212523e-02	4.767953e-03	1.745769e-02	-1.650002e-02	9.207677e-03	-2.570770e-02
155           	5.365607e-01	2.730970e-01	2.634637e-01	-2.572142e-01	-2.001598e-01	-5.705443e-02	-7.155268e-02	4.816672e-03	1.971046e-02	-1.658233e-02	1.141930e-02	-2.800163e-02
156           	5.388860e-01	2.742734e-01	2.646126e-01	-2.559307e-01	-2.009125e-01	-5.501819e-02	-7.294717e-02	4.830403e-03	2.177688e-02	-1.712298e-02	1.321539e-02	-3.033837e-02
157           	5.405631e-01	2.750202e-01	2.655429e-01	-2.565001e-01	-2.038225e-01	-5.267765e-02	-7.557242e-02	4.738627e-03	2.306281e-02	-1.736110e-02	1.438226e-02	-3.174336e-02
158           	5.413674e-01	2.752675e-01	2.660999e-01	-2.582636e-01	-2.080801e-01	-5.018357e-02	-7.894825e-02	4.583793e-03	2.334987e-02	-1.701662e-02	1.484156e-02	-3.185818e-02
159           	5.411600e-01	2.749532e-01	2.662068e-01	-2.607873e-01	-2.132681e-01	-4.751921e-02	-8.287445e-02	4.373186e-03	2.263325e-02	-1.602338e-02	1.462156e-02	-3.064494e-02
160           	5.400127e-01	2.740665e-01	2.659462e-01	-2.636897e-01	-2.190166e-01	-4.467304e-02	-8.717179e-02	4.060127e-03	2.065787e-02	-1.413578e-02	1.358998e-02	-2.772576e-02
161           	5.381935e-01	2.727635e-01	2.654300e-01	-2.671272e-01	-2.254833e-01	-4.164392e-02	-9.191970e-02	3.666784e-03	1.764200e-02	-1.146524e-02	1.190938e-02	-2.337462e-02
162           	5.359869e-01	2.712273e-01	2.647596e-01	-2.717869e-01	-2.333726e-01	-3.841439e-02	-9.747909e-02	3.233825e-03	1.399640e-02	-8.313512e-03	9.839642e-03	-1.815315e-02
163           	5.337043e-01	2.696658e-01	2.640384e-01	-2.777922e-01	-2.424992e-01	-3.529302e-02	-1.036031e-01	2.813687e-03	1.013365e-02	-5.158601e-03	7.554354e-03	-1.271295e-02
164           	5.316443e-01	2.682936e-01	2.633506e-01	-2.850745e-01	-2.524081e-01	-3.266638e-02	-1.098709e-01	2.471498e-03	6.480077e-03	-2.640102e-03	5.160026e-03	-7.800128e-03
165           	5.299416e-01	2.672408e-01	2.627008e-01	-2.933659e-01	-2.625541e-01	-3.081186e-02	-1.158711e-01	2.270008e-03	3.656497e-03	-1.649306e-03	2.831844e-03	-4.481149e-03
166           	5.287284e-01	2.665949e-01	2.621335e-01	-3.024014e-01	-2.725277e-01	-2.987364e-02	-1.213270e-01	2.230718e-03	2.066210e-03	-2.534359e-03	7.990309e-04	-3.333390e-03
167           	5.279264e-01	2.662933e-01	2.616331e-01	-3.118945e-01	-2.822042e-01	-2.969036e-02	-1.262569e-01	2.330066e-03	1.781440e-03	-5.171056e-03	-8.040878e-04	-4.366969e-03
168           	5.271448e-01	2.661105e-01	2.610343e-01	-3.205983e-01	-2.903652e-01	-3.023311e-02	-1.300661e-01	2.538116e-03	2.657611e-03	-9.247438e-03	-1.966108e-03	-7.281330e-03
169           	5.260388e-01	2.658787e-01	2.601601e-01	-3.271626e-01	-2.957625e-01	-3.140003e-02	-1.321812e-01	2.859343e-03	4.508406e-03	-1.457063e-02	-2.776911e-03	-1.179372e-02
170           	5.245647e-01	2.655702e-01	2.589944e-01	-3.306917e-01	-2.974699e-01	-3.322186e-02	-1.321240e-01	3.287922e-03	7.040255e-03	-2.061295e-02	-3.266222e-03	-1.734673e-02
171           	5.232078e-01	2.653354e-01	2.578724e-01	-3.316289e-01	-2.960379e-01	-3.559094e-02	-1.302235e-01	3.731496e-03	9.667404e-03	-2.631353e-02	-3.489359e-03	-2.282417e-02
172           	5.222940e-01	2.653424e-01	2.569516e-01	-3.294836e-01	-2.913130e-01	-3.817059e-02	-1.265712e-01	4.195404e-03	1.236536e-02	-3.126855e-02	-3.268913e-03	-2.799964e-02
173           	5.220998e-01	2.656881e-01	2.564117e-01	-3.258416e-01	-2.849852e-01	-4.085642e-02	-1.220644e-01	4.638218e-03	1.506159e-02	-3.483485e-02	-2.355829e-03	-3.247902e-02
174           	5.227971e-01	2.663642e-01	2.564329e-01	-3.199839e-01	-2.761266e-01	-4.385731e-02	-1.161346e-01	4.965619e-03	1.737398e-02	-3.614385e-02	-6.979396e-04	-3.544591e-02
175           	5.243744e-01	2.673195e-01	2.570549e-01	-3.118693e-01	-2.652609e-01	-4.660837e-02	-1.093263e-01	5.132268e-03	1.898194e-02	-3.507320e-02	1.445337e-03	-3.651854e-02
176           	5.266295e-01	2.685001e-01	2.581294e-01	-3.029212e-01	-2.541800e-01	-4.874118e-02	-1.027194e-01	5.185318e-03	2.020607e-02	-3.236446e-02	4.023837e-03	-3.638830e-02
177           	5.291595e-01	2.697585e-01	2.594010e-01	-2.937837e-01	-2.434873e-01	-5.029635e-02	-9.659548e-02	5.178755e-03	2.123939e-02	-2.882921e-02	6.824787e-03	-3.565400e-02
178           	5.314206e-01	2.708568e-01	2.605638e-01	-2.842363e-01	-2.328188e-01	-5.141755e-02	-9.070062e-02	5.146473e-03	2.193623e-02	-2.519141e-02	9.340531e-03	-3.453194e-02
179           	5.329923e-01	2.716071e-01	2.613851e-01	-2.747010e-01	-2.226587e-01	-5.204236e-02	-8.530815e-02	5.110994e-03	2.204442e-02	-2.187383e-02	1.110750e-02	-3.298134e-02
180           	5.336966e-01	2.719366e-01	2.617600e-01	-2.660058e-01	-2.139308e-01	-5.207503e-02	-8.092789e-02	5.088301e-03	2.147215e-02	-1.916615e-02	1.188907e-02	-3.105522e-02
181           	5.335378e-01	2.718150e-01	2.617228e-01	-2.584849e-01	-2.068268e-01	-5.165806e-02	-7.758438e-02	5.046130e-03	2.024527e-02	-1.708595e-02	1.170230e-02	-2.878825e-02
182           	5.327443e-01	2.712821e-01	2.614622e-01	-2.522706e-01	-2.012585e-01	-5.101210e-02	-7.512321e-02	4.909970e-03	1.826215e-02	-1.531884e-02	1.060273e-02	-2.592157e-02
183           	5.316789e-01	2.705050e-01	2.611739e-01	-2.479384e-01	-1.977940e-01	-5.014443e-02	-7.382477e-02	4.665524e-03	1.576206e-02	-1.394118e-02	8.791470e-03	-2.273265e-02
184           	5.306829e-01	2.696730e-01	2.610099e-01	-2.459816e-01	-1.969002e-01	-4.908141e-02	-7.390940e-02	4.331564e-03	1.325125e-02	-1.329501e-02	6.603742e-03	-1.989875e-02
185           	5.299973e-01	2.688919e-01	2.611054e-01	-2.463800e-01	-1.983672e-01	-4.801278e-02	-7.517720e-02	3.893234e-03	1.088976e-02	-1.321324e-02	4.283138e-03	-1.749637e-02
186           	5.297638e-01	2.682487e-01	2.615151e-01	-2.497841e-01	-2.029761e-01	-4.680799e-02	-7.808407e-02	3.366815e-03	8.746476e-03	-1.365881e-02	1.917073e-03	-1.557588e-02
187           	5.298663e-01	2.676878e-01	2.621785e-01	-2.561838e-01	-2.107194e-01	-4.546438e-02	-8.262753e-02	2.754639e-03	6.711512e-03	-1.443524e-02	-5.061107e-04	-1.392913e-02
188           	5.301200e-01	2.671492e-01	2.629707e-01	-2.648090e-01	-2.207643e-01	-4.404472e-02	-8.835980e-02	2.089238e-03	4.857704e-03	-1.542096e-02	-2.852777e-03	-1.256818e-02
189           	5.303055e-01	2.665733e-01	2.637322e-01	-2.740435e-01	-2.312184e-01	-4.282508e-02	-9.419665e-02	1.420522e-03	3.264676e-03	-1.649069e-02	-4.980668e-03	-1.151002e-02
190           	5.303527e-01	2.660014e-01	2.643513e-01	-2.826767e-01	-2.407265e-01	-4.195019e-02	-9.938816e-02	8.250717e-04	2.043247e-03	-1.763788e-02	-6.775695e-03	-1.086219e-02
191           	5.304215e-01	2.656050e-01	2.648165e-01	-2.901479e-01	-2.489006e-01	-4.124724e-02	-1.038267e-01	3.942918e-04	1.281812e-03	-1.892778e-02	-8.182080e-03	-1.074570e-02
192           	5.304055e-01	2.654313e-01	2.649741e-01	-2.963969e-01	-2.558081e-01	-4.058881e-02	-1.076097e-01	2.285910e-04	1.313369e-03	-2.067733e-02	-9.025298e-03	-1.165204e-02
193           	5.303190e-01	2.655641e-01	2.647548e-01	-3.018901e-01	-2.622036e-01	-3.968643e-02	-1.112586e-01	4.046655e-04	2.568502e-03	-2.325334e-02	-9.058167e-03	-1.419517e-02
194           	5.302226e-01	2.660479e-01	2.641748e-01	-3.073126e-01	-2.689310e-01	-3.838163e-02	-1.152747e-01	9.365386e-04	5.197929e-03	-2.671177e-02	-8.157956e-03	-1.855381e-02
195           	5.302937e-01	2.668681e-01	2.634256e-01	-3.131725e-01	-2.765063e-01	-3.666624e-02	-1.199200e-01	1.721220e-03	8.516971e-03	-3.031292e-02	-6.639490e-03	-2.367343e-02
196           	5.306613e-01	2.679618e-01	2.626995e-01	-3.192852e-01	-2.846725e-01	-3.461270e-02	-1.250299e-01	2.631183e-03	1.212496e-02	-3.343338e-02	-4.591727e-03	-2.884165e-02
197           	5.312086e-01	2.691176e-01	2.620910e-01	-3.252974e-01	-2.929184e-01	-3.237907e-02	-1.302697e-01	3.513259e-03	1.551997e-02	-3.539861e-02	-2.179336e-03	-3.321927e-02
198           	5.317096e-01	2.701168e-01	2.615928e-01	-3.308902e-01	-3.006595e-01	-3.023074e-02	-1.352144e-01	4.261992e-03	1.834904e-02	-3.598352e-02	3.572816e-04	-3.634080e-02
199           	5.319112e-01	2.707758e-01	2.611354e-01	-3.359694e-01	-3.075554e-01	-2.841393e-02	-1.395707e-01	4.820163e-03	2.031977e-02	-3.521663e-02	2.711456e-03	-3.792808e-02
200           	5.316593e-01	2.710080e-01	2.606513e-01	-3.401718e-01	-3.131232e-01	-2.704862e-02	-1.430373e-01	5.178355e-03	2.132053e-02	-3.337265e-02	4.634209e-03	-3.800686e-02
201           	5.307788e-01	2.707365e-01	2.600423e-01	-3.416904e-01	-3.152949e-01	-2.639553e-02	-1.444497e-01	5.347083e-03	2.141400e-02	-3.086959e-02	5.979206e-03	-3.684880e-02
202           	5.292340e-01	2.699958e-01	2.592382e-01	-3.397353e-01	-3.131956e-01	-2.653965e-02	-1.433280e-01	5.378772e-03	2.068689e-02	-2.814417e-02	6.614801e-03	-3.475897e-02
203           	5.271759e-01	2.688918e-01	2.582841e-01	-3.346434e-01	-3.073261e-01	-2.731730e-02	-1.400044e-01	5.303816e-03	1.914710e-02	-2.529896e-02	6.497616e-03	-3.179658e-02
204           	5.248732e-01	2.675810e-01	2.572922e-01	-3.243652e-01	-2.953131e-01	-2.905213e-02	-1.331305e-01	5.144401e-03	1.678817e-02	-2.234525e-02	5.615544e-03	-2.796079e-02
205           	5.225766e-01	2.662100e-01	2.563666e-01	-3.082591e-01	-2.765564e-01	-3.170277e-02	-1.224268e-01	4.921687e-03	1.415813e-02	-1.991532e-02	4.200464e-03	-2.411579e-02
206           	5.204318e-01	2.648485e-01	2.555832e-01	-2.909244e-01	-2.565801e-01	-3.434428e-02	-1.111179e-01	4.632647e-03	1.156436e-02	-1.812024e-02	2.504237e-03	-2.062447e-02
207           	5.187975e-01	2.637251e-01	2.550724e-01	-2.747804e-01	-2.379933e-01	-3.678710e-02	-1.006031e-01	4.326316e-03	9.115678e-03	-1.699661e-02	6.173708e-04	-1.761398e-02
208           	5.180216e-01	2.630672e-01	2.549544e-01	-2.615898e-01	-2.225979e-01	-3.899182e-02	-9.180305e-02	4.056375e-03	7.181962e-03	-1.689680e-02	-1.266439e-03	-1.563036e-02
209           	5.181591e-01	2.629712e-01	2.551879e-01	-2.527011e-01	-2.116651e-01	-4.103596e-02	-8.531457e-02	3.891631e-03	6.211781e-03	-1.819422e-02	-2.885329e-03	-1.530889e-02
210           	5.189976e-01	2.633685e-01	2.556291e-01	-2.485152e-01	-2.054506e-01	-4.306459e-02	-8.119303e-02	3.869661e-03	6.361870e-03	-2.084126e-02	-4.058762e-03	-1.678250e-02
211           	5.201545e-01	2.640450e-01	2.561095e-01	-2.487077e-01	-2.035756e-01	-4.513207e-02	-7.922177e-02	3.967774e-03	7.492718e-03	-2.451188e-02	-4.763224e-03	-1.974866e-02
212           	5.214992e-01	2.649026e-01	2.565966e-01	-2.526910e-01	-2.056151e-01	-4.707592e-02	-7.926957e-02	4.152975e-03	9.367004e-03	-2.874204e-02	-5.004016e-03	-2.373802e-02
213           	5.226956e-01	2.657499e-01	2.569456e-01	-2.591516e-01	-2.103397e-01	-4.881189e-02	-8.076389e-02	4.402156e-03	1.181163e-02	-3.316382e-02	-4.770281e-03	-2.839354e-02
214           	5.238685e-01	2.666359e-01	2.572325e-01	-2.662726e-01	-2.160868e-01	-5.018578e-02	-8.295050e-02	4.701707e-03	1.437394e-02	-3.710198e-02	-4.177052e-03	-3.292493e-02
215           	5.250304e-01	2.675382e-01	2.574921e-01	-2.730675e-01	-2.218850e-01	-5.118253e-02	-8.535121e-02	5.023046e-03	1.658881e-02	-3.984736e-02	-3.334873e-03	-3.651249e-02
216           	5.261345e-01	2.684254e-01	2.577091e-01	-2.791200e-01	-2.277754e-01	-5.134462e-02	-8.821541e-02	5.358114e-03	1.817921e-02	-4.101664e-02	-2.329106e-03	-3.868753e-02
217           	5.271568e-01	2.692925e-01	2.578644e-01	-2.833112e-01	-2.323809e-01	-5.093030e-02	-9.072529e-02	5.714036e-03	1.921763e-02	-4.076519e-02	-1.164965e-03	-3.960023e-02
218           	5.282998e-01	2.702058e-01	2.580940e-01	-2.856813e-01	-2.355852e-01	-5.009613e-02	-9.274454e-02	6.055915e-03	1.985848e-02	-3.946233e-02	1.273164e-04	-3.958964e-02
219           	5.297087e-01	2.712007e-01	2.585081e-01	-2.865751e-01	-2.375977e-01	-4.897734e-02	-9.431020e-02	6.346283e-03	2.029279e-02	-3.748709e-02	1.549242e-03	-3.903633e-02
220           	5.314302e-01	2.722855e-01	2.591446e-01	-2.865310e-01	-2.389476e-01	-4.758341e-02	-9.568210e-02	6.570438e-03	2.061849e-02	-3.520950e-02	3.013740e-03	-3.822324e-02
221           	5.332146e-01	2.733157e-01	2.598989e-01	-2.858945e-01	-2.399212e-01	-4.597335e-02	-9.697391e-02	6.708375e-03	2.057553e-02	-3.261743e-02	4.266820e-03	-3.688425e-02
222           	5.346853e-01	2.740764e-01	2.606090e-01	-2.847505e-01	-2.405602e-01	-4.419030e-02	-9.818493e-02	6.733701e-03	1.982157e-02	-2.958919e-02	5.026978e-03	-3.461617e-02
223           	5.354998e-01	2.743874e-01	2.611123e-01	-2.832896e-01	-2.411027e-01	-4.218689e-02	-9.945793e-02	6.637570e-03	1.823199e-02	-2.624061e-02	5.111687e-03	-3.135230e-02
224           	5.353912e-01	2.741310e-01	2.612602e-01	-2.823799e-01	-2.425617e-01	-3.981825e-02	-1.013717e-01	6.435413e-03	1.591400e-02	-2.290063e-02	4.463688e-03	-2.736432e-02
225           	5.343314e-01	2.733640e-01	2.609675e-01	-2.827084e-01	-2.456459e-01	-3.706249e-02	-1.042917e-01	6.198263e-03	1.334627e-02	-2.029229e-02	3.200120e-03	-2.349241e-02
226           	5.326046e-01	2.722725e-01	2.603321e-01	-2.836166e-01	-2.493149e-01	-3.430175e-02	-1.075066e-01	5.970194e-03	1.077711e-02	-1.864879e-02	1.452713e-03	-2.010151e-02
227           	5.306998e-01	2.711090e-01	2.595908e-01	-2.842088e-01	-2.522211e-01	-3.198773e-02	-1.101167e-01	5.759057e-03	8.314927e-03	-1.789730e-02	-6.337251e-04	-1.726358e-02
228           	5.290366e-01	2.700862e-01	2.589504e-01	-2.843706e-01	-2.540200e-01	-3.035058e-02	-1.118347e-01	5.567930e-03	6.026251e-03	-1.781568e-02	-2.881590e-03	-1.493409e-02
229           	5.278108e-01	2.693128e-01	2.584980e-01	-2.850830e-01	-2.558387e-01	-2.924433e-02	-1.132972e-01	5.407383e-03	3.953097e-03	-1.821222e-02	-5.153016e-03	-1.305921e-02
230           	5.268884e-01	2.687022e-01	2.581862e-01	-2.859389e-01	-2.572164e-01	-2.872249e-02	-1.142470e-01	5.257982e-03	2.204528e-03	-1.895869e-02	-7.274817e-03	-1.168387e-02
231           	5.259659e-01	2.680748e-01	2.578911e-01	-2.862653e-01	-2.572371e-01	-2.902821e-02	-1.141045e-01	5.091852e-03	1.080361e-03	-2.021773e-02	-9.028506e-03	-1.118923e-02
232           	5.249258e-01	2.672821e-01	2.576437e-01	-2.845429e-01	-2.541393e-01	-3.040369e-02	-1.118678e-01	4.819171e-03	8.055877e-04	-2.209626e-02	-1.024254e-02	-1.185372e-02
233           	5.239473e-01	2.664736e-01	2.574738e-01	-2.796904e-01	-2.468813e-01	-3.280909e-02	-1.070361e-01	4.499893e-03	1.766373e-03	-2.499908e-02	-1.073317e-02	-1.426591e-02
234           	5.234630e-01	2.658357e-01	2.576273e-01	-2.704971e-01	-2.340542e-01	-3.644294e-02	-9.880561e-02	4.104170e-03	3.708508e-03	-2.830653e-02	-1.044475e-02	-1.786177e-02
235           	5.237894e-01	2.655318e-01	2.582576e-01	-2.614186e-01	-2.214742e-01	-3.994439e-02	-9.076493e-02	3.637114e-03	5.822580e-03	-3.081953e-02	-9.587187e-03	-2.123235e-02
236           	5.248199e-01	2.656665e-01	2.591534e-01	-2.564747e-01	-2.142761e-01	-4.219858e-02	-8.603879e-02	3.256585e-03	7.915327e-03	-3.215048e-02	-8.159913e-03	-2.399057e-02
237           	5.263987e-01	2.662396e-01	2.601591e-01	-2.548073e-01	-2.113445e-01	-4.346285e-02	-8.394082e-02	3.040246e-03	9.918121e-03	-3.205842e-02	-6.111090e-03	-2.594733e-02
238           	5.283999e-01	2.671611e-01	2.612388e-01	-2.550162e-01	-2.110215e-01	-4.399468e-02	-8.351341e-02	2.961165e-03	1.190982e-02	-3.041580e-02	-3.298082e-03	-2.711772e-02
239           	5.308686e-01	2.684135e-01	2.624551e-01	-2.565121e-01	-2.125046e-01	-4.400742e-02	-8.424861e-02	2.979199e-03	1.345814e-02	-2.736814e-02	-2.259286e-04	-2.714221e-02
240           	5.335145e-01	2.698421e-01	2.636724e-01	-2.587093e-01	-2.151546e-01	-4.355471e-02	-8.579992e-02	3.084820e-03	1.437969e-02	-2.327019e-02	2.744591e-03	-2.601478e-02
241           	5.361393e-01	2.713487e-01	2.647906e-01	-2.611558e-01	-2.182593e-01	-4.289656e-02	-8.768136e-02	3.279026e-03	1.457590e-02	-1.852888e-02	5.311458e-03	-2.384034e-02
242           	5.384127e-01	2.727856e-01	2.656271e-01	-2.638949e-01	-2.217560e-01	-4.213892e-02	-8.980853e-02	3.579231e-03	1.424012e-02	-1.390560e-02	7.287322e-03	-2.119292e-02
243           	5.400125e-01	2.739662e-01	2.660463e-01	-2.672399e-01	-2.258720e-01	-4.136786e-02	-9.225208e-02	3.959949e-03	1.368313e-02	-1.004228e-02	8.661989e-03	-1.870427e-02
244           	5.403257e-01	2.745458e-01	2.657798e-01	-2.700712e-01	-2.294142e-01	-4.065702e-02	-9.437860e-02	4.382994e-03	1.286348e-02	-7.476981e-03	9.124991e-03	-1.660197e-02
245           	5.393035e-01	2.744306e-01	2.648729e-01	-2.714116e-01	-2.312447e-01	-4.016689e-02	-9.553889e-02	4.778819e-03	1.201284e-02	-6.312949e-03	8.856368e-03	-1.516932e-02
246           	5.371660e-01	2.737317e-01	2.634343e-01	-2.714078e-01	-2.315588e-01	-3.984900e-02	-9.585492e-02	5.148681e-03	1.145115e-02	-6.741227e-03	8.080537e-03	-1.482176e-02
247           	5.343201e-01	2.726678e-01	2.616523e-01	-2.702770e-01	-2.306481e-01	-3.962890e-02	-9.550959e-02	5.507726e-03	1.130742e-02	-8.655944e-03	6.979450e-03	-1.563539e-02
248           	5.312688e-01	2.714515e-01	2.598173e-01	-2.679821e-01	-2.284949e-01	-3.948728e-02	-9.450379e-02	5.817082e-03	1.146915e-02	-1.156421e-02	5.687044e-03	-1.725125e-02
249           	5.286022e-01	2.703521e-01	2.582501e-01	-2.654987e-01	-2.263159e-01	-3.918275e-02	-9.356660e-02	6.050958e-03	1.163672e-02	-1.463441e-02	4.319518e-03	-1.895393e-02
250           	5.267037e-01	2.695836e-01	2.571201e-01	-2.646508e-01	-2.262975e-01	-3.835324e-02	-9.397215e-02	6.231738e-03	1.160002e-02	-1.728374e-02	2.958151e-03	-2.024189e-02
251           	5.257102e-01	2.692039e-01	2.565063e-01	-2.663024e-01	-2.294863e-01	-3.681604e-02	-9.633514e-02	6.348805e-03	1.127067e-02	-1.924219e-02	1.649571e-03	-2.089177e-02
252           	5.255177e-01	2.691658e-01	2.563519e-01	-2.699838e-01	-2.351695e-01	-3.481426e-02	-1.001776e-01	6.406983e-03	1.077473e-02	-2.059630e-02	4.765777e-04	-2.107287e-02
253           	5.258606e-01	2.693559e-01	2.565048e-01	-2.750788e-01	-2.423136e-01	-3.276522e-02	-1.047742e-01	6.425544e-03	1.046067e-02	-2.176680e-02	-4.227364e-04	-2.134407e-02
254           	5.264465e-01	2.696472e-01	2.567993e-01	-2.811835e-01	-2.501802e-01	-3.100331e-02	-1.095885e-01	6.423928e-03	1.038269e-02	-2.290794e-02	-1.071277e-03	-2.183667e-02
255           	5.270063e-01	2.699211e-01	2.570852e-01	-2.877749e-01	-2.580857e-01	-2.968922e-02	-1.141982e-01	6.417930e-03	1.037872e-02	-2.387207e-02	-1.557316e-03	-2.231475e-02
256           	5.275155e-01	2.701550e-01	2.573605e-01	-2.936365e-01	-2.648139e-01	-2.882259e-02	-1.179957e-01	6.397271e-03	1.028290e-02	-2.445913e-02	-1.946666e-03	-2.251247e-02
257           	5.279079e-01	2.703453e-01	2.575626e-01	-2.979396e-01	-2.694682e-01	-2.847146e-02	-1.204984e-01	6.391356e-03	1.019447e-02	-2.476848e-02	-2.189768e-03	-2.257871e-02
258           	5.282003e-01	2.705028e-01	2.576975e-01	-2.998790e-01	-2.712139e-01	-2.866511e-02	-1.212744e-01	6.402634e-03	1.025687e-02	-2.496900e-02	-2.227623e-03	-2.274137e-02
